floor_rate,date,block_number,charged_static_floor_gas,charged_regular_gas_8279,incremental_data_gas_8279
96,2026-05-22,25147650,34689690.48702775,36457635.19322376,1767944.706196005
96,2026-05-22,25147717,26859250.788183894,28967560.699481484,2108309.911297589
96,2026-05-22,25147864,60874229.85804348,61832372.82873458,958142.9706910963
96,2026-05-22,25148007,77277769.90463677,77811370.7259422,533600.8213054162
96,2026-05-22,25148150,48993818.67983858,51923267.353120625,2929448.6732820403
96,2026-05-22,25148477,41813509.217639446,42185383.60173129,371874.38409185084
96,2026-05-22,25148539,28636152.430488974,29040791.802790143,404639.37230116536
96,2026-05-22,25148645,26971874.82301696,27494301.991952047,522427.16893508594
96,2026-05-22,25148848,26704980.710849456,28257954.262572374,1552973.5517229186
96,2026-05-22,25148915,26260351.69834011,26962674.521099884,702322.8227597722
96,2026-05-22,25148947,51628235.02303294,55889365.25849304,4261130.235460102
96,2026-05-22,25149120,52017725.69829762,54689959.52726169,2672233.8289640644
96,2026-05-22,25149218,45459590.52750789,47105953.27706074,1646362.7495528534
96,2026-05-22,25149220,15888272.572361484,17327398.97466093,1439126.4022994454
96,2026-05-22,25149239,30646581.060664646,31472391.860645916,825810.7999812718
96,2026-05-22,25149376,39353852.368042625,40260858.56242296,907006.1943803341
96,2026-05-22,25149786,44286644.18136667,47564130.607907414,3277486.4265407473
96,2026-05-22,25149870,52645347.27735209,55625625.01819254,2980277.740840449
96,2026-05-22,25149931,74244340.04824176,75833260.82580557,1588920.7775638108
96,2026-05-22,25150103,30493984.444183886,30890396.421180345,396411.97699645924
96,2026-05-22,25150122,34931549.11897852,35195175.724494554,263626.60551603814
96,2026-05-22,25150292,31443123.21951902,31761889.761512883,318766.5419938652
96,2026-05-22,25150915,31960053.23645847,32542529.508829493,582476.2723710211
96,2026-05-22,25150919,12995943.234385364,13296729.735626178,300786.5012408141
96,2026-05-22,25151012,29758142.106509883,30200676.89785255,442534.79134267045
96,2026-05-22,25151214,35041909.04164768,35955977.91491575,914068.8732680652
96,2026-05-22,25151220,34994146.6711769,35610664.85942387,616518.1882469633
96,2026-05-22,25151282,75091756.0991327,76161522.86112499,1069766.7619922908
96,2026-05-22,25152077,49552414.638913296,51098149.12815916,1545734.489245859
96,2026-05-22,25152493,47651627.75424693,48316317.3202073,664689.5659603692
96,2026-05-22,25152605,44134536.84057968,45144226.61195677,1009689.7713770817
96,2026-05-22,25152714,34287215.57918801,34862504.40178669,575288.8225986809
96,2026-05-22,25152882,18040302.612621408,18323834.24253886,283531.62991744967
96,2026-05-22,25152961,50170690.752437554,51102441.62548815,931750.8730505868
96,2026-05-22,25153034,12273929.319947558,12348859.127829295,74929.80788173726
96,2026-05-22,25153470,31348095.98229429,31978661.70522103,630565.722926738
96,2026-05-22,25153552,37968335.90639594,38984548.51131263,1016212.6049166839
96,2026-05-22,25153665,9082603.938551933,9204668.85207704,122064.91352510835
96,2026-05-22,25153702,10343142.781883866,10601807.017648883,258664.23576501664
96,2026-05-22,25153801,28430258.86097908,28990722.12755548,560463.2665763972
96,2026-05-22,25153852,36282045.76685541,36846131.971354224,564086.2044988087
96,2026-05-22,25154096,26088912.72787582,26252609.034978643,163696.30710282078
96,2026-05-22,25154121,48277874.597834595,49663560.53117693,1385685.9333423395
96,2026-05-23,25154265,52230105.63818158,53305955.799385756,1075850.1612041781
96,2026-05-23,25154426,49170339.664354436,49800314.157744,629974.4933895622
96,2026-05-23,25154489,32908636.454740863,33598984.43529681,690347.9805559448
96,2026-05-23,25154535,25785413.334103514,26125257.773786016,339844.4396825009
96,2026-05-23,25155122,44311553.77502555,44890149.6147847,578595.8397591524
96,2026-05-23,25155373,41224976.50529928,43156548.022704616,1931571.5174053356
96,2026-05-23,25155471,37957956.815838836,39225442.58420175,1267485.768362911
96,2026-05-23,25155475,38979021.00321439,41207168.06111811,2228147.057903723
96,2026-05-23,25155703,31679621.664822154,34527618.49896669,2847996.834144534
96,2026-05-23,25155726,13953199.306103533,14411874.525806032,458675.21970249794
96,2026-05-23,25155778,37323139.44587277,39606359.563305005,2283220.11743223
96,2026-05-23,25155813,28767183.762842122,30207388.827884763,1440205.0650426424
96,2026-05-23,25155875,55314968.697738625,56090068.77012362,775100.0723849974
96,2026-05-23,25156060,67808216.28954713,70653133.68500172,2844917.3954545762
96,2026-05-23,25156065,21455120.94237321,21559511.530358046,104390.58798483797
96,2026-05-23,25156587,15272009.334747052,15540623.845988752,268614.5112417018
96,2026-05-23,25156845,43836348.19999372,45138705.32576194,1302357.1257682147
96,2026-05-23,25157042,37330090.77466622,38717952.441035874,1387861.6663696538
96,2026-05-23,25157181,43281142.00788009,43572588.23402887,291446.2261487748
96,2026-05-23,25157196,14322771.218383279,14611273.034943264,288501.8165599862
96,2026-05-23,25157620,29562890.27689734,30503552.175960682,940661.8990633434
96,2026-05-23,25157752,43776985.17242063,44565171.52021051,788186.3477898851
96,2026-05-23,25157866,48656773.81661624,50155643.59454078,1498869.7779245481
96,2026-05-23,25157969,48853978.21352298,49886686.8587569,1032708.6452339247
96,2026-05-23,25157980,39355014.029963076,40083271.84971888,728257.8197558057
96,2026-05-23,25158142,20353663.417647246,20425375.417647246,71712.0
96,2026-05-23,25158333,50904705.39536917,51482119.40945131,577414.0140821429
96,2026-05-23,25158493,31227948.174695496,32401872.3482388,1173924.1735433023
96,2026-05-23,25158498,44772660.80896692,45604843.71985044,832182.910883521
96,2026-05-23,25158580,62663933.169583246,63820333.306329116,1156400.1367458655
96,2026-05-23,25158830,39141456.82964335,40065139.201437645,923682.3717942964
96,2026-05-23,25158916,4711905.42909677,4721616.765326856,9711.336230086628
96,2026-05-23,25159001,38134444.87825175,39568373.74248327,1433928.8642315282
96,2026-05-23,25159104,40821027.64459218,43173089.58221811,2352061.9376259306
96,2026-05-23,25159281,59669729.72489863,60092381.797685824,422652.07278719184
96,2026-05-23,25159445,36696462.02275316,38542632.13225552,1846170.1095023588
96,2026-05-23,25159779,39293174.21606984,40346808.679698326,1053634.463628487
96,2026-05-23,25159894,38738776.143096924,40654180.09447895,1915403.9513820233
96,2026-05-23,25159902,49555053.828646556,49920682.29133385,365628.46268728835
96,2026-05-23,25160036,32732885.01377279,33131573.496537264,398688.4827644739
96,2026-05-23,25160130,33490383.30534574,35230618.348389216,1740235.0430434728
96,2026-05-23,25160166,26908973.96209835,28743255.313221816,1834281.351123469
96,2026-05-23,25160459,35304324.58236884,36060937.64622189,756613.063853053
96,2026-05-23,25160482,19681379.12193103,19756726.956759907,75347.83482887747
96,2026-05-23,25160866,30102423.276046444,30941512.73953104,839089.4634845966
96,2026-05-23,25161267,23061044.289860394,23422394.487093188,361350.1972327952
96,2026-05-23,25161292,38757149.47302177,39483100.73608289,725951.2630611197
96,2026-05-23,25161309,40758516.50500131,42152557.59407892,1394041.0890776168
96,2026-05-23,25161315,56123596.70847359,57603929.30795746,1480332.5994838725
96,2026-05-23,25161318,18162260.645333387,19594453.747002073,1432193.101668689
96,2026-05-24,25161497,36744209.37759714,37375098.44474183,630889.0671446888
96,2026-05-24,25161534,8936549.297953352,9155580.329653429,219031.03170007683
96,2026-05-24,25161641,32976789.62933502,33527504.077803254,550714.4484682346
96,2026-05-24,25161906,24920594.0389782,25150044.844744503,229450.80576630402
96,2026-05-24,25161979,38217223.8794272,39882864.59126829,1665640.71184109
96,2026-05-24,25161994,34917228.07490009,35067752.82085761,150524.74595752067
96,2026-05-24,25162025,27564041.734634705,27663811.668292534,99769.93365783102
96,2026-05-24,25162137,20574904.236150723,21947154.667419985,1372250.431269261
96,2026-05-24,25162192,11862797.693760632,12293208.94976785,430411.25600721786
96,2026-05-24,25162234,53792996.02359985,55408707.477351226,1615711.4537513815
96,2026-05-24,25162493,80480307.26614265,83653084.48961793,3172777.223475287
96,2026-05-24,25162664,43340947.199905895,44836222.069413245,1495274.8695073507
96,2026-05-24,25162797,45760082.21737272,48901763.32167343,3141681.1043007066
96,2026-05-24,25163086,74607892.38949107,76433358.34471396,1825465.9552229003
96,2026-05-24,25163261,31534700.057938926,33001486.99484621,1466786.9369072854
96,2026-05-24,25163315,28694152.527104355,29564985.058823075,870832.5317187189
96,2026-05-24,25163438,53997085.23322264,55486572.873161644,1489487.639939003
96,2026-05-24,25163541,9708888.719205469,10031277.015732976,322388.2965275068
96,2026-05-24,25163579,40713826.929448254,42342807.6701344,1628980.740686149
96,2026-05-24,25163907,17486995.829487715,18263505.741382584,776509.9118948684
96,2026-05-24,25164152,48277909.3672316,50149029.01140471,1871119.6441731122
96,2026-05-24,25164318,100306921.90191726,101826255.05560017,1519333.1536829134
96,2026-05-24,25164606,53651554.65000574,55515125.533614255,1863570.8836085112
96,2026-05-24,25164621,75198954.15324698,77103768.46221294,1904814.3089659475
96,2026-05-24,25164806,52227376.19143173,53005987.58036863,778611.3889368975
96,2026-05-24,25165213,45526127.68699485,46422977.39770032,896849.7107054691
96,2026-05-24,25165301,29474565.120075896,29917905.805009805,443340.684933911
96,2026-05-24,25165313,35449425.92545718,37237086.332106136,1787660.406648958
96,2026-05-24,25165429,47911657.70340206,50932239.14667365,3020581.4432715843
96,2026-05-24,25165551,36904916.71200484,38590482.853231445,1685566.1412266027
96,2026-05-24,25165565,45731881.3112643,47853734.00089597,2121852.689631671
96,2026-05-24,25165634,34292207.655555695,36147817.312905796,1855609.6573501043
96,2026-05-24,25165787,8838474.895919014,9328531.189961715,490056.2940427002
96,2026-05-24,25165903,34589632.77668899,35334842.35534194,745209.5786529435
96,2026-05-24,25165969,39691239.2285992,41980551.01837446,2289311.789775263
96,2026-05-24,25166146,57468907.46137664,59234685.83047811,1765778.3691014766
96,2026-05-24,25166339,35463128.19881485,37181142.19467986,1718013.9958650114
96,2026-05-24,25166379,31320352.3228915,33021418.931213785,1701066.6083222884
96,2026-05-24,25166718,50646915.2628376,52944277.938390225,2297362.6755526247
96,2026-05-24,25166970,41169828.78019818,42828342.15349996,1658513.3733017838
96,2026-05-24,25167350,33657709.882132046,34862165.59667253,1204455.714540484
96,2026-05-24,25167363,45494486.94461936,47208894.748767585,1714407.804148226
96,2026-05-24,25167444,54194071.484767765,55064456.06153552,870384.5767677579
96,2026-05-24,25167473,26293816.138545647,26371855.506371636,78039.36782598976
96,2026-05-24,25168085,15425527.292317126,15870888.296669923,445361.00435279706
96,2026-05-24,25168177,17663144.421245877,17915694.229307562,252549.80806168434
96,2026-05-24,25168180,49579229.70749596,49729276.737432584,150047.0299366265
96,2026-05-24,25168266,48394206.48466102,51457566.29748019,3063359.81281917
96,2026-05-24,25168295,44387837.12071526,46380507.2292069,1992670.1084916359
96,2026-05-24,25168578,30715885.615493473,32191191.909980934,1475306.294487459
96,2026-05-25,25168664,19557843.077266667,19889172.36906135,331329.29179468175
96,2026-05-25,25168795,39676699.06395126,40053126.77555175,376427.7116004868
96,2026-05-25,25168841,23295511.15159646,24699359.0676713,1403847.9160748352
96,2026-05-25,25168863,51439409.39325433,55079391.63730189,3639982.24404756
96,2026-05-25,25169269,37025749.40410768,38695668.48555683,1669919.0814491583
96,2026-05-25,25169413,56275165.152998805,59895271.198611386,3620106.0456125815
96,2026-05-25,25169499,24326825.75331656,24366771.992903702,39946.2395871468
96,2026-05-25,25169514,48685908.80894478,50970803.91173047,2284895.102785697
96,2026-05-25,25169670,26411091.278736893,27621187.665959917,1210096.3872230237
96,2026-05-25,25169717,41632667.79316621,43378060.83134815,1745393.0381819415
96,2026-05-25,25169786,40030124.0321458,42235585.47086117,2205461.4387153685
96,2026-05-25,25169787,31543286.889026936,33614351.5496969,2071064.6606699636
96,2026-05-25,25169882,59468499.98544523,62181316.36677466,2712816.38132943
96,2026-05-25,25169897,47922228.0069891,51908066.49351607,3985838.4865269763
96,2026-05-25,25170292,45488030.754596956,45966781.506532215,478750.75193526153
96,2026-05-25,25170765,37278402.50498344,38243512.89565926,965110.390675827
96,2026-05-25,25170770,31753157.162076447,32650082.253454175,896925.0913777296
96,2026-05-25,25170856,55720889.45464515,58873358.63421723,3152469.1795720803
96,2026-05-25,25170969,68060320.15035674,72653563.63729729,4593243.486940552
96,2026-05-25,25171250,66190537.63419854,68524350.72081807,2333813.086619535
96,2026-05-25,25171327,51185800.4950137,51997835.88372838,812035.3887146777
96,2026-05-25,25171348,19005078.786790684,19102210.01827269,97131.23148200625
96,2026-05-25,25171382,49700145.00862841,52809232.51813954,3109087.5095111285
96,2026-05-25,25171437,59498632.6350422,61254514.838578105,1755882.2035359123
96,2026-05-25,25171636,36957609.12857443,38035756.13643858,1078147.007864148
96,2026-05-25,25171692,39261562.56801652,40220228.988182716,958666.4201662004
96,2026-05-25,25171740,42408632.53154774,44944326.813381255,2535694.2818335155
96,2026-05-25,25171769,31105172.489802465,32125066.86812666,1019894.3783241966
96,2026-05-25,25172071,37925063.61600309,39148670.02752718,1223606.411524091
96,2026-05-25,25172097,26532713.35705991,27341197.27085246,808483.9137925496
96,2026-05-25,25173167,35803552.29284197,38077612.59208243,2274060.299240462
96,2026-05-25,25173322,56176431.9537708,61568758.73395239,5392326.780181585
96,2026-05-25,25173326,34836129.750477575,35568694.146467455,732564.3959898828
96,2026-05-25,25173343,37514753.81957418,39951825.862717785,2437072.043143606
96,2026-05-25,25173830,25108978.695352998,26362575.15015834,1253596.4548053404
96,2026-05-25,25174127,61163597.28117957,64064076.99840763,2900479.7172280634
96,2026-05-25,25174288,45236754.665495954,47109193.4054823,1872438.7399863487
96,2026-05-25,25174350,36654248.887672216,38756438.485819526,2102189.598147314
96,2026-05-25,25174682,51104107.96752124,54965230.49767902,3861122.530157779
96,2026-05-25,25174820,54367259.93704852,56223742.48291423,1856482.545865708
96,2026-05-25,25174855,57981869.89662454,59787970.17396404,1806100.2773394962
96,2026-05-25,25175046,30542055.459831193,32943439.0542774,2401383.5944462097
96,2026-05-25,25175198,19305642.623087622,20362922.570039973,1057279.9469523532
96,2026-05-25,25175245,37723085.86822878,39541413.449966535,1818327.581737763
96,2026-05-25,25175351,35273793.97176368,37065018.51983858,1791224.548074896
96,2026-05-25,25175465,58158317.72438596,60047995.82298359,1889678.0985976285
96,2026-05-25,25175479,35158835.871737935,37310805.137068264,2151969.2653303277
96,2026-05-25,25175561,42768240.20362292,46849054.46116975,4080814.2575468253
96,2026-05-25,25175600,51564769.609775655,52732027.10273117,1167257.4929555177
96,2026-05-25,25175725,14750812.200974641,14815033.349998882,64221.14902424201
96,2026-05-26,25175763,23131256.27741878,23229983.355482034,98727.07806325267
96,2026-05-26,25176132,46716653.30215481,49745125.040739834,3028471.738585022
96,2026-05-26,25176248,27168956.6238842,27227780.763664357,58824.13978015518
96,2026-05-26,25176506,4823320.421747668,4823320.421747668,0.0
96,2026-05-26,25176731,31544507.776205957,32098302.006871294,553794.23066534
96,2026-05-26,25176816,14719096.103897015,15127241.23402016,408145.1301231468
96,2026-05-26,25176840,13398959.425691478,13529392.024291763,130432.5986002865
96,2026-05-26,25176943,8715352.04068748,8775890.33332186,60538.2926343803
96,2026-05-26,25177554,9277230.72389628,9539038.359235218,261807.6353389386
96,2026-05-26,25177662,37278800.88495277,37739204.6200817,460403.7351289306
96,2026-05-26,25177739,16246784.315268,17380883.32051555,1134099.0052475478
96,2026-05-26,25178003,49201202.48154668,49841976.78001245,640774.2984657693
