benchmark,propagation_time_s,state_demand_cap_label,state_demand_cap_multiple,replication,included_execution,included_data,included_state,included_execution_metered,included_data_metered,included_regular_metered,included_state_metered,included_state_bytes,runtime_bal_bytes,estimated_static_payload_bytes,estimated_counted_payload_bytes,annualized_state_growth_gib,shared_fee_wei,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,shared_fee_log_return_sd,regular_binding_fraction,state_demand_cap_active_fraction,base_fee_exposure_proxy_eth_per_block
fully_optimized,3.5,3x,3.0,5,89628764.23048636,12110755.526568333,11792483.757376522,129778495.25013386,37391479.48571828,167169974.7358509,244574021.3540886,43596.08223780546,427523.9114045694,1367948.111423895,1795472.0228284644,106.702096872919,318420.9156730836,0.0762698412698412,0.0817063492063492,0.0,0.4034043566463432,17561580.683702547,0.0597697934651267,0.3409325396825396,0.7196031746031746,0.0001102208284118
fully_optimized,3.5,3x,3.0,6,96695865.92592256,14711601.124476854,11461231.110898936,140011346.63091037,45421487.57285746,185432834.203768,237703900.22438055,42371.46171557586,460871.9321042263,1661721.8413913634,2122593.77349559,103.70481888627016,131324.19547467137,0.073829365079365,0.0775992063492063,0.0,0.3859223458637745,23390478.82858744,0.0566083415958732,0.4242063492063492,0.8474404761904762,4.446531096878644e-05
fully_optimized,3.5,3x,3.0,7,86914477.56707022,15944418.090975508,11648886.870872129,125848327.94413364,49227761.27819008,175076089.22232518,241595847.39947963,43065.21344019245,415330.88044661074,1800972.4139385107,2216303.294385121,105.40278714227097,109692.98269689424,0.0653571428571428,0.0695436507936508,0.0,0.3754481744512245,15128521.038556645,0.055933296775189,0.3782936507936508,0.8069047619047619,3.8526419717088325e-05
fully_optimized,3.5,3x,3.0,8,76618631.25658417,9739474.122115098,12110722.600117289,110940396.84664318,30070241.781351577,141010638.6279969,251174238.5026956,44772.59153345732,373225.15368538536,1100104.3826193423,1473329.536304728,109.5816218759174,430921.2631932874,0.0754166666666666,0.0802380952380952,0.0,0.3865338670111718,20361794.173939697,0.0581542242032309,0.2510912698412698,0.5781547619047619,0.0001515547922773
fully_optimized,3.5,3x,3.0,9,87112677.2766498,12664762.305041077,12096684.911674889,126135312.37696904,39101953.53886677,165237265.91583374,250883099.3344364,44720.695068526984,419116.94774042605,1430524.9279292948,1849641.8756697208,109.45460446187194,727111.0704550414,0.0709325396825396,0.0760119047619047,0.0,0.37545223393183,22330095.06396095,0.0568154951677777,0.3163888888888889,0.6834325396825397,0.0002391294440583
fully_optimized,3.5,3x,3.0,10,78832196.77435562,14325817.252246164,11840899.952198768,114145542.03078264,44230395.1003217,158375937.1311052,245578164.6465338,43775.07391203811,380670.0076852002,1618146.3337958185,1998816.3414810183,107.1401818104425,217905.7351770528,0.0706150793650793,0.0745238095238095,0.0,0.3820248810585824,16362765.253875142,0.0572011767180954,0.3396031746031746,0.6847420634920635,7.488823859193628e-05
fully_optimized,3.5,3x,3.0,11,87087394.7773874,11056787.267997175,12084324.360232243,126098704.4337642,34137394.10413281,160236098.53789645,250626743.69004455,44674.998875230754,421166.7426608571,1248899.0656686395,1670065.808329497,109.342762310157,229120.84882784676,0.0619047619047619,0.0667857142857142,0.0,0.3692691305184349,14315307.744812837,0.0552135986028269,0.31375,0.6927579365079365,7.931388637959406e-05
fully_optimized,3.5,3x,3.0,12,84924494.34491225,10657220.9435448,11989860.088060962,122966920.05725768,32903748.8545715,155870668.9118284,248667571.4414757,44325.77031042347,406923.4797614412,1203766.7865367453,1610690.2662981865,108.4880199057915,180072.47303419458,0.0655555555555555,0.0704166666666666,0.0,0.3830758575947265,14501293.527996069,0.0567522552371235,0.3148412698412698,0.682936507936508,6.18612073493436e-05
fully_optimized,3.5,3x,3.0,13,78998742.50046358,11724113.81278837,12242190.396064296,114386692.8924538,36197738.46127002,150584431.3537235,253900857.27062225,45258.61983433552,382906.7355625369,1324275.7079142462,1707182.443476783,110.77118378564133,595918.2074007313,0.0743849206349206,0.0799206349206349,0.0,0.4087727133178571,16966621.25894621,0.0606080977123553,0.2778968253968254,0.6673412698412698,0.0001956951858953
fully_optimized,3.5,3x,3.0,14,79994879.98951775,10773021.296255792,12348069.560618548,115829056.0166322,33261277.871100504,149090333.88773203,256096772.3624145,45650.04854945,386693.9468498553,1216846.8023496072,1603540.7491994626,111.72921172152702,264266.367994512,0.0764087301587301,0.0813095238095238,0.0,0.3932252672570848,21755768.461111985,0.0585054410685924,0.2643849206349206,0.6883730158730159,8.987148204291236e-05
fully_optimized,3.5,3x,3.0,15,78312449.68014164,10261870.913376376,12175006.441560214,113392971.175024,31683121.247128833,145076092.42215267,252507473.9714184,45010.244914691335,379519.0927926047,1159110.751169353,1538629.8439619578,110.16328226384596,261281.86216117957,0.0846428571428571,0.0890079365079365,0.0,0.4086471108436851,22626340.172866747,0.0606901373552383,0.2658134920634921,0.6647619047619048,9.128391447283696e-05
fully_optimized,3.5,3x,3.0,16,66159650.402774766,8627493.141377728,12738108.804047037,95796254.12961376,26637044.410755143,122433298.540369,264186117.08520028,47091.999480427854,328352.73667308025,974502.616552647,1302855.353225727,115.25840930134468,382416.84573313553,0.0784523809523809,0.0833531746031746,0.0,0.3981829092624161,20509715.928679157,0.0594386123304363,0.1722222222222222,0.5510515873015873,0.0001287714097197
fully_optimized,3.5,3x,3.0,17,80318295.78322332,10866854.641290534,12074652.321286952,116297347.81344092,33550984.618812896,149848332.43225223,250426147.31796783,44639.24194616183,384488.4205119261,1227445.5752211488,1611933.9957330748,109.25524666394412,952798.8899606166,0.0864285714285714,0.0914087301587301,0.0,0.4233264029962871,24896029.934708912,0.0624194577443927,0.2978968253968254,0.6437103174603175,0.0003018226607482
fully_optimized,3.5,3x,3.0,18,75465982.90421161,9202636.420864284,12383862.718692604,109271412.8992698,28412776.576192565,137684189.47546226,256839116.1118182,45782.373638470264,366567.8692280618,1039466.8676471214,1406034.7368751832,112.0530794578603,361861.31507823063,0.0688095238095238,0.0739285714285714,0.0,0.3936073035389804,17018750.92939395,0.0586546032306911,0.233015873015873,0.6018650793650794,0.0001236104215308
fully_optimized,3.5,3x,3.0,19,84416210.24837604,10354536.24086895,12222636.472455151,122230947.1162686,31969221.78680027,154200168.90306875,253495312.36347756,45186.330189568194,402193.5068010114,1169577.5927681169,1571771.0995691284,110.59425374323988,785833.4718852069,0.0744841269841269,0.0789087301587301,0.0,0.3952701751480846,23273203.595083896,0.0585548414905964,0.2804761904761905,0.6915873015873016,0.000247701210423
fully_optimized,3.5,3x,3.0,20,72202206.57914339,8671513.019984366,12389545.836799968,104545608.81241336,26772954.047794346,131318562.86020742,256956982.97327572,45803.38377420245,352471.5988602193,979474.8009612048,1331946.3998214242,112.1045020954721,913146.355852048,0.0789484126984127,0.0841865079365079,0.0,0.402637083072819,18782087.126822073,0.0604762225483733,0.2078373015873016,0.4997619047619047,0.0003122156489063
fully_optimized,3.5,3x,3.0,21,75187362.87610567,10268744.372783642,12389708.845181568,108867983.3941944,31704342.781644363,140572326.17583734,256960363.73820004,45803.986406096265,365847.303511276,1159887.1301322088,1525734.4336434847,112.10597704650924,343810.38152627443,0.0708730158730158,0.0766071428571428,0.0,0.3919384376169594,15772888.904159533,0.0588252208245803,0.2261507936507936,0.5687896825396825,0.0001200016782018
fully_optimized,3.5,3x,3.0,22,70620149.36216176,8735642.573354412,12726138.89068926,102254859.77908364,26970951.51161978,129225811.29070398,263937863.2054015,47047.74745194323,346706.3325841459,986718.4366886836,1333424.7692728296,115.1501017657172,368818.3409311286,0.0801190476190476,0.0849404761904761,0.0,0.410948745141728,17245621.5447943,0.0612301882715055,0.1752777777777777,0.5335119047619048,0.0001278668352832
fully_optimized,3.5,3x,3.0,23,75606437.42239404,10378953.71452799,12367851.589466477,109474784.84328105,32044609.7725794,141519394.6158619,256507048.13174996,45723.18148516042,369021.1740018828,1172335.6235866195,1541356.7975885023,111.90820573177336,438936.5667054608,0.0717063492063492,0.076845238095238,0.0,0.389216779383856,13838127.071900385,0.0581453872411056,0.241765873015873,0.590654761904762,0.0001497183482623
fully_optimized,3.5,3x,3.0,24,65554596.05795847,8124233.751049749,12748416.180224292,94920162.13962646,25083250.91470458,120003413.05432944,264399890.2387693,47130.105211901835,322195.862358272,917657.877919683,1239853.740277955,115.3516736783814,583203.4315071692,0.0807936507936507,0.0855357142857142,0.0,0.4000266429278573,20452960.03191457,0.0604790256442036,0.16125,0.4793849206349206,0.0002012045580891
fully_optimized,3.5,3x,3.0,25,78580965.39913763,11069895.785253474,12338501.316275368,113781770.08641668,34177866.13356114,147959636.21997747,255898328.6719789,45614.675342598726,380035.513833299,1250379.7141207517,1630415.2279540508,111.64263524147631,266179.00297467184,0.0763095238095238,0.0807142857142857,0.0,0.3909940367701285,19596650.95341453,0.0586889139833417,0.2531349206349206,0.6676587301587301,9.121641455234456e-05
fully_optimized,3.5,3x,3.0,26,81801389.49756025,12105106.2355408,12195835.246750956,118444802.06224278,37374037.52273747,155818839.58497986,252939459.69642577,45087.247717722945,392604.2953132877,1367310.006148378,1759914.301461666,110.35174783521882,276686.55847070314,0.0624801587301587,0.0669047619047619,0.0,0.3774490511079965,13364336.71317673,0.056374735962983,0.274563492063492,0.657420634920635,9.628140945608214e-05
fully_optimized,3.5,3x,3.0,27,69445895.63842103,9212985.972724255,12599972.63922939,100554592.20742507,28444730.408900283,128999322.61632554,261321197.52974507,46581.31863275313,340418.44314479746,1040635.8822383144,1381054.3253831118,114.00850989564807,636340.5027974981,0.0818650793650793,0.0864285714285714,0.0,0.3958417208813777,22764691.38368211,0.0597254495806883,0.192281746031746,0.5451587301587302,0.0002118918267808
fully_optimized,3.5,3x,3.0,28,71272265.62086919,8808123.388644,12738201.996848809,103199095.34352426,27194733.166865267,130393828.51038902,264188049.8873688,47092.34400844364,346061.78780129086,994905.3738432107,1340967.1616445016,115.2592525390814,646025.2534318595,0.0818253968253968,0.0868849206349206,0.0,0.4158344919617969,20447440.56068477,0.0615269511530275,0.1849603174603174,0.5804960317460317,0.000205767931219
fully_optimized,3.5,3x,3.0,29,75794970.91377717,9841024.508614888,12590943.261691548,109747773.01874122,30383774.589873865,140131547.60861498,261133929.8412544,46547.93758311131,368471.78867463104,1111574.8197132137,1480046.6083878446,113.92680925169635,316913.57791514846,0.0852182539682539,0.091329365079365,0.0,0.4145278910427097,22027344.52639672,0.06121828505069,0.2201785714285714,0.6651190476190476,0.0001073709302881
fully_optimized,3.5,3x,3.0,30,72642883.76211523,9972712.728149328,12481405.813387908,105183689.92608312,30790356.767875656,135974046.69396037,258862142.59340897,46142.98441950249,354870.85449332494,1126449.4202956231,1481320.274788948,112.93568001543407,333056.97648657556,0.0767063492063492,0.0816269841269841,0.0,0.408996670199571,16776044.893072786,0.060355744870651,0.2240277777777777,0.6243055555555556,0.0001127209662223
fully_optimized,3.5,3x,3.0,31,93554172.82459168,13679159.143842096,11577289.377306253,135462313.66444272,42233863.72441889,177696177.38886064,240110928.08302572,42800.521939933285,441747.2139029557,1545104.2567604354,1986851.470663391,104.75495053282442,550800.9908722803,0.0593650793650793,0.0634920634920634,0.0,0.3786839981672215,14036193.753100729,0.0563973585003437,0.3946031746031746,0.7068253968253968,0.0001801547447553
fully_optimized,3.5,4x,4.0,0,57803357.803766385,5035133.739807626,13242536.26199593,83696711.21300732,15545776.605500989,99242487.81850731,274647853.0867257,48956.836557348615,291944.478878152,568734.2688923292,860678.7477704812,119.82262737370296,350631.366685058,0.0773015873015873,0.0819642857142857,0.0,0.3836308778960781,21107726.40819037,0.0588017000239311,0.0609126984126984,0.2848611111111111,0.0001212641400383
fully_optimized,3.5,4x,4.0,1,57116077.91768384,5984632.552774753,13286541.069003124,82701560.26791516,18477316.6988408,101178876.96675532,275560504.9783982,49119.51960399255,287819.46107061283,675983.1606025273,963802.6216731402,120.22079668873216,377067.6689074012,0.0793650793650793,0.0844841269841269,0.0,0.3938040058864002,21617013.64222166,0.0603131923575889,0.0606150793650793,0.2751190476190476,0.000132012546867
fully_optimized,3.5,4x,4.0,2,65997478.66274182,6136845.195175948,13004066.34812688,95561436.60675476,18947267.22202039,114508703.8287744,269702029.3733426,48075.22805228923,326420.84623575705,693176.0596128961,1019596.905848653,117.6648766933159,348931.53640732425,0.0725396825396825,0.0778968253968254,0.0,0.3878260319270209,16200125.709896447,0.058763529974784,0.1141865079365079,0.3508531746031746,0.000120381483485
fully_optimized,3.5,4x,4.0,3,58859354.51435949,6031109.631661801,13044861.74933984,85225747.84836152,18620812.84472123,103846560.69308354,270548118.7581341,48226.04612444458,295923.6085930443,681232.8935484661,977156.5021415104,118.0340062966946,2014912.8514883672,0.0802777777777777,0.0850396825396825,0.0,0.3976453804493425,17867375.831686568,0.0605843268372223,0.0904563492063492,0.2471230158730158,0.0006320623367746
fully_optimized,3.5,4x,4.0,4,47767898.353680074,3839646.3568792823,13401070.169502107,69165808.79839121,11854756.51545472,81020565.31384537,277935818.207349,49542.9265966754,245797.73744126907,433700.190785452,679497.928226721,121.25709196185969,488669.4801978005,0.0942460317460317,0.1003373015873015,0.0,0.4246899461336412,24577802.881457143,0.0639953952935663,0.026845238095238,0.2189484126984127,0.0001658076480694
fully_optimized,3.5,4x,4.0,5,66638052.74376986,7082854.212033075,12896308.934105491,96488959.60727473,21868032.70766841,118356992.31494378,267467159.72076252,47676.85556519831,328274.5003002444,800030.7678233568,1128305.268123601,116.68985376631947,392694.3015069244,0.0833333333333333,0.0886309523809523,0.0,0.4114699807225258,19520749.82930306,0.0618001800285786,0.1361111111111111,0.3467261904761904,0.0001363791396199
fully_optimized,3.5,4x,4.0,6,67241781.89458534,7731320.47156899,13010671.97814526,97363132.7748312,23870146.67879297,121233279.45362398,269839028.96820176,48099.64865743347,333778.72849422693,873277.0812435426,1207055.8097377694,117.72464650844704,202680.93593102053,0.0909523809523809,0.0950198412698412,0.0,0.4016102941951893,29515900.732776083,0.0606380989103719,0.1243055555555555,0.4873412698412698,6.964517639388515e-05
fully_optimized,3.5,4x,4.0,7,60703438.287919275,8375327.921245017,12966715.328340484,87895899.77227306,25858494.25053509,113754394.02280736,268927375.84836966,47937.14364498568,301703.141934376,946019.7579984808,1247722.899932857,117.3269129349127,200411.9765659412,0.0771825396825396,0.0820039682539682,0.0,0.3885701935835772,18656870.702951588,0.059204454767804,0.10875,0.413095238095238,7.014022305908017e-05
fully_optimized,3.5,4x,4.0,8,61248360.496106595,6424863.496293042,12889193.44892946,88684923.08207826,19836512.354093578,108521435.4361716,267319585.8203686,47650.5500571067,306979.3672679575,725708.6369739296,1032688.004241887,116.62547062158252,487126.22932425817,0.0806150793650793,0.0856944444444444,0.0,0.3937409687277393,22663536.66913628,0.0598214250053055,0.1138492063492063,0.2723214285714285,0.0001713383168581
fully_optimized,3.5,4x,4.0,9,64257744.2792918,7202447.121482721,13196632.378368985,93042377.99474064,22237271.093375143,115279649.088115,273695814.6828251,48787.13274203656,320631.81351116725,813539.1649058043,1134170.9784169716,119.40727461694932,796507.0082531113,0.083531746031746,0.0880555555555555,0.0,0.3872446956856846,26366807.75428614,0.0594471122275046,0.0836507936507936,0.3333134920634921,0.0002640540113137
fully_optimized,3.5,4x,4.0,10,59484099.3633169,8593701.699195715,13049830.93619784,86130350.81939511,26532714.667300135,112663065.48669589,270651178.81212574,48244.416900557175,297987.41966878664,970685.7663640878,1268673.1860328745,118.07896906013066,270344.4670222901,0.082063492063492,0.0869047619047619,0.0,0.3918762309451193,20273491.317047194,0.0598986289424061,0.1085119047619047,0.3979761904761905,9.32816178274732e-05
